True Sentiment,Tweet ID,Tweet
negative,1.22257211625779E+018,The White House has issued a formal threat to Trump's former national security adviser to keep him from publishing… https://t.co/26QzQPau6n
positive,1.23416506406568E+018,"#VERIFIED  👉Just took a round of almost every area- uttam nagar, Khyala, Rajouri, Nawada, Raghubir Nagar, Tilak nag… https://t.co/zHjyTQdvWp"
negative,1.23647208315831E+018,"#LIVE: The Grand Princess cruise ship is still unable to dock, as 21 people on board tested positive for… https://t.co/qsKb8TE7sX"
positive,1.23605451086435E+018,"It's coronavirus out there, they said.😷 Use fists only to touch anything, they said.👊🏻✊🏻 #coronavirus #bach… https://t.co/gnna5UFerf"
negative,1.23651751413538E+018,"As coronavirus dominates the headlines, Asian Americans across the country have reported being harassed and verball… https://t.co/L5h26DoA1s"
positive,1.23495735510169E+018,"I have finally finished my #pencildrawing of @HamillHimself as Red 5, aka Luke Skywalker! It's my first attempt at… https://t.co/5WwCJrNyMC"
neutral,1.22251694822471E+018,Not Available
negative,1.22221685826012E+018,"Two embattled politicians — one impeached, the other indicted —announce an Israeli-Palestinian peace plan that the… https://t.co/EITl57FKZs"
negative,1.22228549346478E+018,Who needs Republicans with Dems like these? What an absolute embarrassment: Feinstein leans toward acquitting Trump… https://t.co/ejGuv66Vw4
positive,1.22367979430006E+018,"Saturday's are for hoodies, beer, and snuggling up on the couch to watch your teams. https://t.co/GSYpYX6Jpt"
negative,1.23237579599535E+018,Not Available
positive,1.23274162759826E+018,"Make your Wednesday cruise by with #BTSCarpool Karaoke on @latelateshow with @BTS_twt and @JKCorden, or as he is no… https://t.co/T8o2HDM6Az"
negative,1.23643668460413E+018,BREAKING: First coronavirus case confirmed in DC. I guess Trump was lying when he said this was all going to slow d… https://t.co/q6ubym5ajw
negative,1.23649012863543E+018,"As a result of President @realDonaldTrump’s leadership, every state lab in the Country can now conduct Coronavirus… https://t.co/h1KLDfXA1f"
neutral,1.23601091171583E+018,Not Available
negative,1.22409868556021E+018,Trump campaign ad to air #SuperBowl2020   LIES re: health care:  1) 29M cut off Medicaid in last 3 yrs; 875K VETERA… https://t.co/X13Xh44TPu
positive,1.23745803717199E+018,"One...man...band. @walterpayton 1977 season was just insane. If you haven’t seen this vid, watch it till the end. G… https://t.co/1WDGdbmCqq"
positive,1.23824185080641E+018,I know it's scary. I love you. Be patient with yourself and each other. We will get through this. We are all connec… https://t.co/8Cyu7rXiAE
negative,1.23845741316825E+018,"I'll say it again:  Whatever disagreements the Minister has with #abhealth workers, he should set them aside.  We u… https://t.co/sZN1kXDKwP"
negative,1.22412265712325E+018,Not Available
neutral,1.23627048162549E+018,"Keep an eye on Keith Richards. He’s my coronavirus barometer. If he goes, we all go."
positive,1.23475340882704E+018,Not Available
neutral,1.22250194907903E+018,Five MOST useless things in INDIA   1. Arnab's News Debates 3. Shah's Chronology 2. Modi's Election Promises 4. Pat… https://t.co/qxk2nJBphp
negative,1.22221302782877E+018,Not Available
negative,1.23624302469235E+018,BREAKING NEWS: SA confirms second case of coronavirus https://t.co/cv12UgCAuy https://t.co/AzC58WkuOV
negative,1.23677410421004E+018,White House officials are...frustrated at...Trump's consistent bids to downplay the severity of the outbreak. A c… https://t.co/zVuCUGLuyt
negative,1.23790482016338E+018,Senate Republicans blocked an emergency paid sick leave bill from moving forward to help with the coronavirus pande… https://t.co/YowKAXERnf
positive,1.23487198954366E+018,"@ProudResister I'm a Millennial for Biden. And not because of hand-waving about ""electability"" but because he's bee… https://t.co/XuqkPiZhUN"
positive,1.23772748812755E+018,Not Available
negative,1.23750026321013E+018,Not Available
neutral,1.23837783557774E+018,#Decentralized_Club will host AMA with @stealthsend at 17.03.2020 5.30PM(UTC) 10 winning questions Selected from Tw… https://t.co/hzJjxA9ToU
neutral,1.23604735795288E+018,Toilet paper does not cure #coronavirus...  SO STOP PANIC BUYING!
negative,1.23562738041431E+018,A letter - which was ultimately ignored - detailing why Ken Loach is a poor choice of judge for an anti-racism comp… https://t.co/e5dphFwQUs
positive,1.22341143955508E+018,Not Available
negative,1.23635955758614E+018,Who knew people rather starve than have a dirty a-hole?!🤷‍♀️😳😂  Zombie apocalyptic films NEVER showed panic buying/… https://t.co/oQE91XawHw
neutral,1.23722431753405E+018,Not Available
positive,1.23135504681985E+018,Off to watch Eva’s first Ukrainian dance performance of the season!! https://t.co/lAXpZgd9SJ
positive,1.23238102324312E+018,I see you back there 👀👀 https://t.co/HIshFO8Uxm
negative,1.22364812424746E+018,"America needs to wake up. GOP is willing to lie, cheat, &amp; steal for power. They have no shame &amp; no guts. They can’t… https://t.co/OePoZAZauZ"
positive,1.22098667951262E+018,Selected by Election Commission of India the for best election practices in Hyderabad City - Best Election Practice… https://t.co/IxWEF6D9E2
neutral,1.22220421017698E+018,"In a polarized age, no major party nominee is ""unelectable."" But some candidates are better bets than others. Berni… https://t.co/6SYgOr7NPC"
positive,1.23365745403188E+018,"how can i help people feel more connected to themselves, and to one another?  how can i create conditions for peopl… https://t.co/QKMpnH9W2r"
negative,1.23386937317521E+018,"China has recorded over 85,000 cases of Corona virus yet no one increased the price of safety products. Nigeria jus… https://t.co/KD7KrlhFTr"
neutral,1.22326219740667E+018,News: Imelda Staunton (!) will play Queen Elizabeth II (!!) in the fifth and final season of The Crown (!!!) https://t.co/WFD8x6vMMU
positive,1.23342703646467E+018,"On this date in 1983, more than 125 million Americans watch the 251st and final episode of the comedy-drama #MASH o… https://t.co/7ekOFQJXnf"
negative,1.23703776300812E+018,Not Available
positive,1.23311486146425E+018,"MJfam, I need your help. Was just thinking about how much I miss the sound of my uncle Michael’s laugh. Please post… https://t.co/ofJmhvoo24"
negative,1.22364518205646E+018,Don't overlook Fox News' role in all of this.  Trump's propaganda machine worked overtime to amplify his bogus defe… https://t.co/azJi3s2QA9
positive,1.22444749005475E+018,"The Kobe stuff isn't on my mind constantly like it was for a while, but it still hits me like a ton of bricks at ra… https://t.co/OmBdVi601w"
negative,1.23501899946279E+018,"I also guarantee you that your purchase of this mask, which is useless to you, restricts supply for frontline healt… https://t.co/vA0p7tx9lq"
neutral,1.22241822708876E+018,Including the highest-ever Welsh Conservative poll rating for a National Assembly election:  The First Welsh Politi… https://t.co/stjLz4SyFd
negative,1.22221406802876E+018,"When Trump praised Pompeo for doing ""a good job"" with @NPRKelly, ""the room then broke into laughter and journalists… https://t.co/FIuReuOllp"
positive,1.23422405940102E+018,Klassic #80sKISS....Just ‘cause I feel like it! https://t.co/KttgTXGxzY
positive,1.22363070203551E+018,"Thank you, Mr. President—and thank you for all you do for America every day! https://t.co/CFZ2xMuajr"
negative,1.2373783841891E+018,It cannot be overstated just how fucking dangerous this is. https://t.co/sqTU5sbYqy
negative,1.23379618157636E+018,"The last time #nufc scored, the UK was in the European Union and no-one had ever heard of the corona virus."
neutral,1.23507418520386E+018,young people don't vote is a heckuva way to turn obstacles to voting faced by people with limited resources into… https://t.co/8jnDByApcy
positive,1.22424727717641E+018,"Happy birthday @aseefabz, every day I watch with pride as you grow into a strong, beautiful, independent woman. May… https://t.co/u4VLCHfUL1"
positive,1.23380795774336E+018,sorry for the technical issues the #PHOBIASVIDEO is out now everywhere!! this ones really special. come watch with… https://t.co/oH41nqFM2M
positive,1.23367032026486E+018,I’m not a rapper.  I’m an artist. I’m not an artist.  I’m a human.  I’m not a human ... I’m an alien.  Or at least… https://t.co/yp8YzjrUZc
positive,1.22306050298248E+018,"Pokémon Sword and Shield news: Gigantamax Alcremie is no longer in the event pool for raids, but its been replaced… https://t.co/Jt58wCFIbA"
neutral,1.23524913848219E+018,"I have been in despair for a few weeks, certain that the Democrats were going to blow this, and I feel much more op… https://t.co/xgTeXbK5tV"
positive,1.22381464866488E+018,Not Available
positive,1.23307734532345E+018,Not Available
neutral,1.22228567278825E+018,"should Senate convict/remove Trump?  whites w/out college degrees: 31% yes, 65% no all other Americans: 55% yes, 39% no"
positive,1.23451426454045E+018,i get so consumed with taking a 'perfect' picture to make myself feel good. so fuck it. here's me not caring for on… https://t.co/rZYQPQTUQc
positive,1.22323108304459E+018,#MissAmericana is on @NetflixFilm! I’m excited for you to see it. I want to thank Lana Wilson for her curiosity &amp; f… https://t.co/MpwilaD3tv
negative,1.22257410735254E+018,I see Alastair Stewart has been sacked and accused of racism for quoting a lengthy passage of Shakespeare. Disgrace… https://t.co/5nNyNFmx4P
positive,1.23824646036328E+018,Not Available
positive,1.23631099053235E+018,Can I just say I couldn't do my job without all the agents out there! The people who go to endless showcases and ul… https://t.co/1qMdnWzVPq
negative,1.22222074950896E+018,Not even a pretense of realism to Trump's one-sided plan to legitimize Israel's war-crime settlements. This latest… https://t.co/8qbkoAg7kW
neutral,1.22176656508503E+018,Yesterday I released an official statement in respect of the re run election in my constituency. The full statement… https://t.co/vNJJGALDRf
neutral,1.23327022729264E+018,Characters in JJBA who are NOT white Avdol Pucci Weather Tiziano  Mariah All of the Pillar Men Hermes  Feel free to… https://t.co/zzl6TUWySn
positive,1.22390998561008E+018,"This was not and will not be a ‘foreign flag’ in the UK.  If not for the European Union, it is also the flag of the… https://t.co/MKj32DztiN"
positive,1.23645160748899E+018,Not Available
neutral,1.22409714420802E+018,LOL imagine living in Europe and not having a Super Bowl
positive,1.23655870923878E+018,Fed up with all the bad news about #coronavirus ? Let’s start a happy thread showing off all our furry friends. I w… https://t.co/K2KLuSHTNT
neutral,1.23632411560427E+018,"As schools in the US close and students are supposed to study remotely, a reminder that 6 million kids don't have I… https://t.co/vMV13p2YBi"
positive,1.22411761567885E+018,Not Available
positive,1.23471382960859E+018,Thanks for all of the #WhiskeyCavalier love. Still miss it. Glad you all feel the same.
positive,1.22362763056767E+018,"Got jumped last might, but at least found out a titanium leg makes a great weapon😂 https://t.co/Nv80SdS3gi"
neutral,1.22228500279429E+018,how narrow is Trump's base?  approve/disapprove from today's Quinnipiac national poll  whites without college degre… https://t.co/4EbKmMsZyz
positive,1.22416544310099E+018,The best birthday gift has been the support of all my fans and the most amazing and hardworking team an artist coul… https://t.co/0b8nXgcAOs
positive,1.23684052238117E+018,I really like this photo. That is all. 🖖🏻 https://t.co/JoiJTuGIea
neutral,1.22369038413346E+018,Breaking News: Bruno Fernandes leaves Man United and joins Wolves after realising how shit they are #OleOut https://t.co/XdBXsh1EcY
neutral,1.238816359016E+018,"It’s time for #ShamelessSelfPromoSaturday!  Drop your links to your #book, #poems, #ebook, #blog, #audiobook,… https://t.co/iuAx2CYfEv"
negative,1.22221868001833E+018,Trump praises Pompeo for shouting obscenities at @NPRKelly and then putting out a false statement about her that wa… https://t.co/YXUWfTTADC
neutral,1.22364325323425E+018,Let me tell you ahead of time what's going to happen today on cable news: Everyone is going to viciously attack… https://t.co/0m3VM9eTG0
neutral,1.23286336596344E+018,AUGH i feel like @SlackHQ has not thought through the edge cases of allowing users to specify arbitrary text for li… https://t.co/3Z27tyRsyU
neutral,1.23826562115615E+018,Read an article that the bears were coming out of hibernation early so I’m going to find them maybe they know what… https://t.co/KCLOScrGhT
